file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rms_mean,rms_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth2_mean,spectral_bandwidth2_std,spectral_bandwidth3_mean,spectral_bandwidth3_std,spectral_bandwidth4_mean,spectral_bandwidth4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
Soundgarden - Soundgarden - Blow Up The Outside World - Grunge - clipped.wav,0.112,0.147,1.706,1.606,0.057,0.034,0.141,0.043,135.999,1613.698,722.534,2053.1,582.28,2694.189,521.894,3304.995,458.867,22.202,16.491,18.564,18.071,18.826,18.254,47.364,4.499,3.692,4.15,3.437,3.119,3.123,3.184,3469.604,1775.212,-132.452,124.295,-2.018,35.818,12.243,6.393,3.389,9.568,5.453,1.889,-0.151,7.554,-0.606,-3.245,-3.254,0.597,-4.992,-0.864,-1.943,1.626,72.603,36.259,23.216,13.79,9.572,8.445,7.642,7.466,6.7,6.975,7.364,7.644,6.452,6.376,5.33,5.525,5.355,5.693,5.603,6.383,0.441,0.507,0.428,0.412,0.533,0.428,0.427,0.399,0.344,0.248,0.245,0.384,0.296,0.31,0.27,0.266,0.337,0.239,0.293,0.279,0.277,0.238,0.204,0.279
Soundgarden - Soundgarden - Burden In My Hand - Grunge - clipped.wav,0.082,0.107,1.326,0.718,0.112,0.057,0.103,0.028,123.047,2062.427,639.654,2112.7,405.377,2726.427,382.676,3301.407,352.576,20.545,16.016,19.783,18.725,18.763,18.876,48.247,4.463,4.273,4.404,3.608,2.595,3.167,3.384,3965.993,1337.811,-105.848,108.487,-33.767,9.854,-0.267,2.781,-7.436,-1.417,-5.743,-2.906,-2.341,-0.344,-8.091,-3.1,-4.732,-7.201,-7.846,-2.258,-2.991,1.845,44.949,28.375,18.49,15.219,14.284,10.472,10.901,8.068,9.864,8.473,6.869,9.062,6.92,6.475,6.909,6.018,6.106,6.829,5.951,6.982,0.366,0.334,0.538,0.397,0.344,0.399,0.319,0.4,0.227,0.269,0.298,0.254,0.322,0.244,0.352,0.311,0.284,0.347,0.269,0.321,0.201,0.246,0.278,0.217
Soundgarden - Soundgarden - Jesus Christ Pose (Official Music Video) - Grunge - clipped.wav,0.185,0.234,1.094,0.169,0.113,0.028,0.232,0.031,135.999,2139.182,269.548,2085.327,222.597,2568.055,228.26,3055.852,223.853,19.597,13.774,14.479,15.387,17.135,18.79,51.716,4.576,3.121,3.179,2.767,2.491,2.542,2.574,4115.183,607.343,-19.719,94.81,-32.286,58.94,12.54,12.834,0.851,11.885,0.986,12.458,4.428,9.683,-2.828,-1.152,-5.256,3.202,-7.606,-4.828,0.834,3.817,19.731,14.89,14.776,8.293,5.971,6.053,5.502,5.783,5.348,5.473,5.34,7.418,5.584,5.215,4.938,4.664,4.91,4.4,5.095,4.578,0.4,0.542,0.652,0.723,0.479,0.327,0.373,0.449,0.521,0.649,0.633,0.498,0.209,0.23,0.236,0.246,0.229,0.18,0.198,0.218,0.216,0.269,0.266,0.228
Soundgarden - Soundgarden - Outshined - Grunge - clipped.wav,0.141,0.182,1.418,0.843,0.127,0.047,0.177,0.04,95.703,2467.115,573.287,2335.087,390.148,2833.532,361.41,3313.123,321.957,19.613,14.599,18.385,17.933,16.424,18.912,48.972,4.748,3.388,4.355,3.513,2.357,2.919,3.132,4803.029,1244.583,-47.386,76.308,-22.357,52.995,18.498,9.06,7.89,11.153,0.08,6.774,0.855,4.905,-2.529,0.435,-6.185,2.311,-3.837,-1.326,1.548,4.956,33.925,22.723,21.296,11.633,10.211,8.385,11.438,6.457,6.371,6.731,7.19,6.205,6.624,5.751,6.155,5.947,5.773,6.166,6.845,7.158,0.431,0.534,0.613,0.411,0.387,0.414,0.476,0.466,0.423,0.479,0.315,0.293,0.256,0.267,0.329,0.214,0.252,0.291,0.287,0.299,0.233,0.292,0.21,0.197
Soundgarden - Soundgarden - Pretty Noose - Grunge - clipped.wav,0.177,0.229,1.45,0.921,0.092,0.039,0.223,0.051,151.999,2066.262,621.744,2181.721,446.049,2708.014,411.472,3230.979,360.144,20.769,14.397,15.572,16.378,16.783,17.345,47.951,4.435,3.709,3.689,2.957,2.396,2.317,2.826,4256.566,1363.979,-33.433,104.766,-24.034,41.315,8.665,8.473,2.326,11.988,7.153,3.481,-0.688,6.159,-3.182,0.46,-2.389,-0.191,-3.131,1.249,-1.819,-2.261,41.57,24.855,18.963,13.737,8.044,7.187,6.837,6.152,6.66,5.909,5.392,5.427,5.535,5.275,6.391,5.08,5.862,5.382,5.181,5.107,0.52,0.474,0.57,0.524,0.491,0.486,0.418,0.513,0.458,0.454,0.516,0.482,0.286,0.24,0.27,0.267,0.245,0.273,0.218,0.302,0.268,0.256,0.302,0.24
Soundgarden - Soundgarden - Rusty Cage - Grunge - clipped.wav,0.185,0.235,1.192,0.353,0.107,0.038,0.231,0.041,103.359,2678.158,524.651,2732.785,278.948,3214.384,220.18,3654.862,181.703,19.778,14.664,17.964,16.212,17.28,16.741,48.656,4.721,3.812,4.052,3.946,2.683,2.417,2.623,5831.181,1109.61,-20.925,68.481,0.344,39.51,17.105,9.872,4.869,17.712,-0.053,3.565,2.695,8.301,-0.575,2.824,4.934,9.324,-1.259,2.644,-2.371,0.164,29.703,16.726,15.467,12.678,8.126,7.211,8.951,6.252,6.867,6.668,7.56,6.272,5.193,5.249,5.705,6.153,5.201,5.332,5.194,6.387,0.512,0.36,0.317,0.335,0.373,0.363,0.356,0.318,0.428,0.658,0.653,0.632,0.295,0.224,0.246,0.239,0.271,0.274,0.264,0.22,0.242,0.308,0.231,0.301
Soundgarden - Soundgarden - Spoonman - Grunge - clipped.wav,0.259,0.319,0.785,-0.348,0.084,0.043,0.314,0.053,123.047,2183.478,580.752,2276.861,374.681,2772.911,345.076,3260.958,303.992,21.559,13.823,16.658,15.785,15.98,16.812,49.594,4.415,3.836,4.176,3.687,2.278,2.889,2.755,4607.172,1221.649,-3.445,94.375,-19.861,41.738,6.432,13.495,3.777,16.473,2.314,2.776,0.447,5.854,-2.235,1.796,-1.406,3.538,-1.722,6.106,1.321,1.413,47.981,24.627,14.077,11.377,10.641,8.274,9.523,6.478,5.997,5.744,6.006,5.843,5.789,5.3,5.775,5.426,5.58,6.217,5.844,5.557,0.388,0.428,0.515,0.441,0.441,0.47,0.551,0.626,0.542,0.485,0.364,0.361,0.284,0.26,0.315,0.246,0.272,0.284,0.262,0.307,0.276,0.289,0.254,0.263
Soundgarden - Soundgarden - The Day I Tried To Live (Official Music Video) - Grunge - clipped.wav,0.2,0.253,1.038,0.115,0.062,0.049,0.245,0.064,135.999,1924.505,961.518,2298.461,543.169,2839.806,437.592,3347.3,353.782,21.369,16.063,18.597,15.694,16.215,16.611,50.724,4.416,4.714,4.855,3.754,3.229,3.186,4.02,4342.782,1993.225,-87.27,99.991,10.898,47.24,9.744,21.067,-6.33,14.695,-1.732,4.986,-1.056,1.436,-2.839,-1.434,-0.429,-0.048,-3.475,-0.106,-3.872,-2.765,73.674,32.575,26.459,15.55,10.904,10.114,10.285,7.337,7.941,6.306,6.57,5.949,5.815,6.505,6.142,6.43,5.315,5.957,5.096,5.272,0.606,0.469,0.426,0.293,0.349,0.452,0.331,0.331,0.348,0.365,0.368,0.452,0.346,0.305,0.331,0.237,0.254,0.309,0.237,0.281,0.273,0.311,0.32,0.292
Stone Temple Pilots - Big Empty - Grunge - clipped.wav,0.216,0.277,1.222,0.456,0.111,0.057,0.269,0.069,123.047,2511.194,870.845,2592.725,516.18,3095.347,415.37,3559.456,330.52,20.504,13.856,18.208,17.208,15.696,16.261,48.646,4.916,3.78,4.129,3.621,2.331,1.989,2.808,5427.626,1925.881,-13.708,83.556,7.612,39.021,8.248,10.568,1.367,1.998,-0.498,0.589,-6.896,1.894,-5.444,0.461,-2.503,1.604,-4.151,1.603,-0.165,-0.194,85.536,33.537,18.101,12.888,11.138,7.753,7.171,6.905,6.117,6.453,6.677,6.36,6.256,5.941,5.832,5.489,5.861,4.649,6.354,5.433,0.411,0.445,0.559,0.384,0.357,0.303,0.486,0.592,0.477,0.504,0.389,0.426,0.268,0.254,0.324,0.231,0.266,0.217,0.273,0.324,0.266,0.308,0.228,0.275
Stone Temple Pilots - Dead & Bloated (2017 Remaster) - Grunge - clipped.wav,0.162,0.212,1.401,0.842,0.15,0.052,0.205,0.055,123.047,3009.426,556.088,2769.514,224.315,3200.766,178.32,3594.716,151.031,19.139,13.843,17.173,16.099,16.494,15.875,47.76,4.772,3.287,4.092,3.315,2.602,1.846,2.728,6304.679,847.638,-7.781,60.648,-4.923,28.356,11.801,20.321,2.346,10.804,-0.613,5.732,1.457,6.142,3.89,2.527,0.801,1.609,-5.959,1.289,-1.761,-1.245,31.366,17.012,15.292,11.166,9.844,8.597,10.906,8.115,6.659,5.941,8.025,6.382,6.426,6.942,5.942,5.354,5.204,4.762,5.167,5.033,0.454,0.539,0.485,0.446,0.5,0.433,0.421,0.439,0.472,0.419,0.459,0.605,0.236,0.294,0.274,0.255,0.3,0.246,0.262,0.267,0.262,0.259,0.262,0.32
Stone Temple Pilots - Stone Temple Pilots - Creep (Official Music Video) - Grunge - clipped.wav,0.068,0.088,1.312,0.669,0.086,0.048,0.085,0.022,107.666,2262.075,773.784,2566.565,365.1,3144.445,261.919,3667.894,191.503,20.891,16.286,18.391,17.994,18.425,16.98,48.398,4.569,3.898,3.886,3.348,2.994,2.205,2.852,4976.387,1557.873,-142.009,86.73,1.881,27.583,18.145,21.428,5.806,9.296,-0.501,7.565,0.665,4.245,-1.178,1.078,-1.122,2.61,-3.177,1.92,-2.92,1.968,56.264,26.109,20.392,16.345,11.273,10.7,9.971,7.462,7.447,7.967,7.768,6.869,5.825,6.509,6.973,4.995,6.745,5.415,5.188,5.595,0.394,0.329,0.387,0.347,0.439,0.41,0.466,0.493,0.437,0.471,0.484,0.553,0.245,0.21,0.257,0.235,0.326,0.26,0.3,0.302,0.276,0.303,0.257,0.32
Stone Temple Pilots - Stone Temple Pilots - Interstate Love Song (Official Music Video) [HD] - Grunge - clipped.wav,0.152,0.201,1.53,1.18,0.115,0.031,0.195,0.048,112.347,2407.484,391.837,2497.037,259.799,3014.378,242.198,3507.035,219.618,19.551,15.21,16.561,16.066,16.867,16.979,47.353,4.908,3.637,3.986,2.863,2.739,1.899,2.75,5077.469,840.637,-24.85,86.009,-11.259,35.821,6.191,13.022,5.101,6.285,3.109,3.977,-2.016,1.641,-2.721,3.041,-3.184,-0.083,-5.507,-1.824,-6.226,0.09,26.968,14.739,13.307,12.681,7.628,5.902,7.364,5.892,7.246,6.359,5.21,6.526,5.481,5.418,4.863,4.768,6.056,4.709,5.117,4.895,0.422,0.373,0.349,0.482,0.595,0.462,0.44,0.38,0.493,0.409,0.403,0.574,0.23,0.27,0.215,0.259,0.347,0.279,0.282,0.223,0.278,0.264,0.233,0.306
Stone Temple Pilots - Stone Temple Pilots - Plush (Official Music Video) - Grunge - clipped.wav,0.07,0.091,1.334,0.703,0.101,0.036,0.088,0.023,143.555,2267.46,428.425,2367.712,294.199,2852.002,291.885,3328.817,288.16,20.388,14.157,16.846,16.768,16.344,16.025,48.36,4.589,3.533,3.816,3.32,2.556,1.655,3.303,4903.212,826.465,-113.041,91.092,-12.783,39.677,-0.849,19.484,0.07,4.062,1.07,1.533,-0.025,1.126,-2.054,-0.565,-3.863,-0.853,-9.846,-1.449,-1.425,-1.795,34.206,19.114,15.771,14.233,10.112,7.063,8.423,6.479,7.197,6.372,6.777,5.832,5.994,5.378,5.121,5.553,5.225,4.799,5.367,5.15,0.443,0.42,0.512,0.404,0.42,0.422,0.418,0.525,0.443,0.413,0.375,0.376,0.301,0.243,0.318,0.274,0.262,0.284,0.248,0.325,0.277,0.28,0.288,0.254
